Thioclava_annotated_DMKJLJHC_03876	TARA_PSW_k99_3446339	TARA_PSW_k99_5550	TARA_PSW_k99_10744178	TARA_PSW_k99_8895126	TARA_PSW_k99_1314980	TARA_PSW_k99_3702990	TARA_PSW_k99_7917060	TARA_PSW_k99_5935440
Thioclava_annotated_DMKJLJHC_03522	TARA_PSW_k99_5859712	TARA_PSW_k99_10060849	TARA_PSW_k99_10924851	TARA_PSW_k99_6675111	TARA_PSW_k99_3752684	TARA_PSW_k99_3756175	TARA_PSW_k99_3052144	TARA_PSW_k99_3607803	TARA_PSW_k99_6444883	TARA_PSW_k99_8525348	TARA_PSW_k99_10060889	TARA_PSW_k99_3455807	TARA_PSW_k99_10500218	TARA_PSW_k99_5939661	TARA_PSW_k99_6092390	TARA_PSW_k99_7405641	TARA_PSW_k99_9065708	TARA_PSW_k99_2563568	TARA_PSW_k99_7678415	TARA_PSW_k99_2126414	TARA_PSW_k99_6509203	TARA_PSW_k99_7837509	TARA_PSW_k99_5625379	TARA_PSW_k99_4479558	TARA_PSW_k99_711208	TARA_PSW_k99_184030	TARA_PSW_k99_9218957	TARA_PSW_k99_3023919	TARA_PSW_k99_8595961	TARA_PSW_k99_10248832	TARA_PSW_k99_5711935	TARA_PSW_k99_4623082
Thioclava_annotated_DMKJLJHC_02499	TARA_PSW_k99_3397045	TARA_PSW_k99_5348331	TARA_PSW_k99_5241387	TARA_PSW_k99_8213295	TARA_PSW_k99_6278326	TARA_PSW_k99_8326472	TARA_PSW_k99_7445470	TARA_PSW_k99_1593930	TARA_PSW_k99_8676117	TARA_PSW_k99_8910143	TARA_PSW_k99_9526130	TARA_PSW_k99_3445203	TARA_PSW_k99_4759161	TARA_PSW_k99_5664457	TARA_PSW_k99_7216539	TARA_PSW_k99_5074501	TARA_PSW_k99_11148372	TARA_PSW_k99_9210711	TARA_PSW_k99_5611883	TARA_PSW_k99_1199137	TARA_PSW_k99_4861039	TARA_PSW_k99_4531854	TARA_PSW_k99_664980	TARA_PSW_k99_2794913	TARA_PSW_k99_8710311	TARA_PSW_k99_2180001	TARA_PSW_k99_9200384	TARA_PSW_k99_10773277	TARA_PSW_k99_5092007	TARA_PSW_k99_8990532	TARA_PSW_k99_1573922	TARA_PSW_k99_10177612	TARA_PSW_k99_4511997	TARA_PSW_k99_10975862	TARA_PSW_k99_5867099	TARA_PSW_k99_1220952	TARA_PSW_k99_5247107	TARA_PSW_k99_3015039	TARA_PSW_k99_4317868	TARA_PSW_k99_6159280	TARA_PSW_k99_9470952	TARA_PSW_k99_4336673	TARA_PSW_k99_4682928	TARA_PSW_k99_5988494	TARA_PSW_k99_9323995	TARA_PSW_k99_7316441	TARA_PSW_k99_3852446	TARA_PSW_k99_5565509	TARA_PSW_k99_3527111	TARA_PSW_k99_6109526	TARA_PSW_k99_3458529	TARA_PSW_k99_3756493	TARA_PSW_k99_6254575	TARA_PSW_k99_2022018	TARA_PSW_k99_10256929	TARA_PSW_k99_10681109	TARA_PSW_k99_5619824	TARA_PSW_k99_4368673	TARA_PSW_k99_8885898	TARA_PSW_k99_5130471	TARA_PSW_k99_10707364	TARA_PSW_k99_5591866	TARA_PSW_k99_5038036	TARA_PSW_k99_6690946	TARA_PSW_k99_6790872	TARA_PSW_k99_9883269	TARA_PSW_k99_3127568	TARA_PSW_k99_9073383	TARA_PSW_k99_5517072	TARA_PSW_k99_5533432	TARA_PSW_k99_9915607	TARA_PSW_k99_3134544	TARA_PSW_k99_7048245	TARA_PSW_k99_4767605	TARA_PSW_k99_7592966	TARA_PSW_k99_2508420	TARA_PSW_k99_4918095	TARA_PSW_k99_6224632	TARA_PSW_k99_6623234	TARA_PSW_k99_10210937	TARA_PSW_k99_1503579	TARA_PSW_k99_209561	TARA_PSW_k99_3770879	TARA_PSW_k99_2128027	TARA_PSW_k99_2939019	TARA_PSW_k99_8370680	TARA_PSW_k99_6534349	TARA_PSW_k99_10756185	TARA_PSW_k99_4366239	TARA_PSW_k99_6139786	TARA_PSW_k99_4531520	TARA_PSW_k99_8855434	TARA_PSW_k99_10628175	TARA_PSW_k99_4737699	TARA_PSW_k99_9977346	TARA_PSW_k99_5550401	TARA_PSW_k99_1741165	TARA_PSW_k99_9291807	TARA_PSW_k99_1221778	TARA_PSW_k99_5465474	TARA_PSW_k99_8327449	TARA_PSW_k99_1865896	TARA_PSW_k99_10013718	TARA_PSW_k99_6905536	TARA_PSW_k99_2681180	TARA_PSW_k99_4129006	TARA_PSW_k99_3818413	TARA_PSW_k99_4463414	TARA_PSW_k99_10675817	TARA_PSW_k99_728714	TARA_PSW_k99_6241375	TARA_PSW_k99_5303070	TARA_PSW_k99_10324079	TARA_PSW_k99_10954322	TARA_PSW_k99_5713712	TARA_PSW_k99_2461156	TARA_PSW_k99_7681828	TARA_PSW_k99_4472562	TARA_PSW_k99_10334629	TARA_PSW_k99_11073297	TARA_PSW_k99_3694923	TARA_PSW_k99_6631747	TARA_PSW_k99_2310523	TARA_PSW_k99_9615944	TARA_PSW_k99_708792	TARA_PSW_k99_8196537	TARA_PSW_k99_10538555	TARA_PSW_k99_9134842	TARA_PSW_k99_2974970	TARA_PSW_k99_6161767	TARA_PSW_k99_8190156	TARA_PSW_k99_1700606	TARA_PSW_k99_2141738	TARA_PSW_k99_3625676	TARA_PSW_k99_5748499	TARA_PSW_k99_499041	TARA_PSW_k99_6599832	TARA_PSW_k99_7788930	TARA_PSW_k99_3776149	TARA_PSW_k99_5572652	TARA_PSW_k99_10676699	TARA_PSW_k99_2928391	TARA_PSW_k99_5124633	TARA_PSW_k99_972135	TARA_PSW_k99_10635260	TARA_PSW_k99_3319076	TARA_PSW_k99_8228437	TARA_PSW_k99_8824378	TARA_PSW_k99_8943957	TARA_PSW_k99_3387867	TARA_PSW_k99_9622248	TARA_PSW_k99_1503192	TARA_PSW_k99_7661059	TARA_PSW_k99_8630431	TARA_PSW_k99_8112182	TARA_PSW_k99_3191588	TARA_PSW_k99_10617147	TARA_PSW_k99_1627321	TARA_PSW_k99_4838714	TARA_PSW_k99_4416896	TARA_PSW_k99_3105256	TARA_PSW_k99_3021640	TARA_PSW_k99_4706727	TARA_PSW_k99_613420	TARA_PSW_k99_5823036	TARA_PSW_k99_4606021	TARA_PSW_k99_3302385	TARA_PSW_k99_5694484	TARA_PSW_k99_8874003	TARA_PSW_k99_11043719	TARA_PSW_k99_3390364
Thioclava_annotated_DMKJLJHC_01776	TARA_PSW_k99_431773	TARA_PSW_k99_9843121	TARA_PSW_k99_1650836	TARA_PSW_k99_3334051	TARA_PSW_k99_8454753
Thioclava_annotated_DMKJLJHC_06504	TARA_PSW_k99_8548679	TARA_PSW_k99_5520142	TARA_PSW_k99_1600138	TARA_PSW_k99_3578315	TARA_PSW_k99_6847498	TARA_PSW_k99_479268	TARA_PSW_k99_6213620	TARA_PSW_k99_7656518	TARA_PSW_k99_4338237	TARA_PSW_k99_8210763	TARA_PSW_k99_8259203	TARA_PSW_k99_2778775	TARA_PSW_k99_8483086	TARA_PSW_k99_3913003	TARA_PSW_k99_3607803	TARA_PSW_k99_1024137
Thioclava_annotated_DMKJLJHC_03713	TARA_PSW_k99_637146	TARA_PSW_k99_6790879
Thioclava_annotated_DMKJLJHC_01252	TARA_PSW_k99_9384243	TARA_PSW_k99_11111894	TARA_PSW_k99_1598825	TARA_PSW_k99_8672829	TARA_PSW_k99_8091983	TARA_PSW_k99_5051225	TARA_PSW_k99_2877969	TARA_PSW_k99_667058	TARA_PSW_k99_1852217	TARA_PSW_k99_6389093
Thioclava_annotated_DMKJLJHC_01253	TARA_PSW_k99_9384243	TARA_PSW_k99_11111894	TARA_PSW_k99_1598825	TARA_PSW_k99_8672829	TARA_PSW_k99_8091983	TARA_PSW_k99_5051225	TARA_PSW_k99_2877969	TARA_PSW_k99_667058	TARA_PSW_k99_1852217	TARA_PSW_k99_6389093
Thioclava_annotated_DMKJLJHC_06935	TARA_PSW_k99_9384243	TARA_PSW_k99_11111894	TARA_PSW_k99_1598825	TARA_PSW_k99_8672829	TARA_PSW_k99_8091983	TARA_PSW_k99_5051225	TARA_PSW_k99_2877969	TARA_PSW_k99_667058	TARA_PSW_k99_1852217	TARA_PSW_k99_6389093
Thioclava_annotated_DMKJLJHC_06936	TARA_PSW_k99_9384243	TARA_PSW_k99_11111894	TARA_PSW_k99_1598825	TARA_PSW_k99_8672829	TARA_PSW_k99_8091983	TARA_PSW_k99_5051225	TARA_PSW_k99_2877969	TARA_PSW_k99_667058	TARA_PSW_k99_1852217	TARA_PSW_k99_6389093
Thioclava_annotated_DMKJLJHC_03874	TARA_PSW_k99_5665781	TARA_PSW_k99_3752684	TARA_PSW_k99_3052144	TARA_PSW_k99_8890974	TARA_PSW_k99_8470374	TARA_PSW_k99_718315	TARA_PSW_k99_5939661	TARA_PSW_k99_1908937	TARA_PSW_k99_7678415	TARA_PSW_k99_2065720	TARA_PSW_k99_4203538	TARA_PSW_k99_4675143	TARA_PSW_k99_7837509	TARA_PSW_k99_4008036	TARA_PSW_k99_4095989	TARA_PSW_k99_4180698	TARA_PSW_k99_5625379	TARA_PSW_k99_3623051	TARA_PSW_k99_10600212	TARA_PSW_k99_8487449	TARA_PSW_k99_8595961
Thioclava_annotated_DMKJLJHC_01244	TARA_PSW_k99_2710427	TARA_PSW_k99_8618156	TARA_PSW_k99_9224738	TARA_PSW_k99_9146449	TARA_PSW_k99_8748809	TARA_PSW_k99_1676560	TARA_PSW_k99_5017507	TARA_PSW_k99_862157	TARA_PSW_k99_1295269	TARA_PSW_k99_1313779
Thioclava_annotated_DMKJLJHC_01819	TARA_PSW_k99_1509826
Thioclava_annotated_DMKJLJHC_03100	TARA_PSW_k99_1588353
Thioclava_annotated_DMKJLJHC_00912	TARA_PSW_k99_1872553	TARA_PSW_k99_9455511
Thioclava_annotated_DMKJLJHC_03524	TARA_PSW_k99_3607803	TARA_PSW_k99_2002499	TARA_PSW_k99_4320172
Thioclava_annotated_DMKJLJHC_03872	TARA_PSW_k99_3607803	TARA_PSW_k99_2002499	TARA_PSW_k99_4320172
Thioclava_annotated_DMKJLJHC_02078	TARA_PSW_k99_4317727	TARA_PSW_k99_7121862	TARA_PSW_k99_2240117	TARA_PSW_k99_2916872
Thioclava_annotated_DMKJLJHC_02882	TARA_PSW_k99_2642284
Thioclava_annotated_DMKJLJHC_02880	TARA_PSW_k99_2642284
Thioclava_annotated_DMKJLJHC_00923	TARA_PSW_k99_2915868	TARA_PSW_k99_5059202
Thioclava_annotated_DMKJLJHC_05066	TARA_PSW_k99_2998315
Thioclava_annotated_DMKJLJHC_01132	TARA_PSW_k99_3000573
Thioclava_annotated_DMKJLJHC_04775	TARA_PSW_k99_3207754
Thioclava_annotated_DMKJLJHC_02724	TARA_PSW_k99_10785436	TARA_PSW_k99_3540181
Thioclava_annotated_DMKJLJHC_00783	TARA_PSW_k99_3650598	TARA_PSW_k99_5552632
Thioclava_annotated_DMKJLJHC_06661	TARA_PSW_k99_7916664	TARA_PSW_k99_3772253	TARA_PSW_k99_6513486	TARA_PSW_k99_4759267
Thioclava_annotated_DMKJLJHC_03273	TARA_PSW_k99_3932303
Thioclava_annotated_DMKJLJHC_03295	TARA_PSW_k99_3932303
Thioclava_annotated_DMKJLJHC_05956	TARA_PSW_k99_4143581
Thioclava_annotated_DMKJLJHC_02134	TARA_PSW_k99_8945263	TARA_PSW_k99_4209349
Thioclava_annotated_DMKJLJHC_00732	TARA_PSW_k99_4371594	TARA_PSW_k99_10293222
Thioclava_annotated_DMKJLJHC_06671	TARA_PSW_k99_4647912
Thioclava_annotated_DMKJLJHC_03913	TARA_PSW_k99_5777369
Thioclava_annotated_DMKJLJHC_02860	TARA_PSW_k99_8845397	TARA_PSW_k99_5956850
Thioclava_annotated_DMKJLJHC_02841	TARA_PSW_k99_5956850
Thioclava_annotated_DMKJLJHC_05713	TARA_PSW_k99_6037263
Thioclava_annotated_DMKJLJHC_00034	TARA_PSW_k99_6282904
Thioclava_annotated_DMKJLJHC_03068	TARA_PSW_k99_6810359
Thioclava_annotated_DMKJLJHC_03114	TARA_PSW_k99_7467055	TARA_PSW_k99_10183777
Thioclava_annotated_DMKJLJHC_05930	TARA_PSW_k99_7539054
Thioclava_annotated_DMKJLJHC_02669	TARA_PSW_k99_9365580	TARA_PSW_k99_7922495
Thioclava_annotated_DMKJLJHC_06476	TARA_PSW_k99_7996846
Thioclava_annotated_DMKJLJHC_00798	TARA_PSW_k99_8601642
Thioclava_annotated_DMKJLJHC_02143	TARA_PSW_k99_8836167
Thioclava_annotated_DMKJLJHC_01281	TARA_PSW_k99_9492334
Thioclava_annotated_DMKJLJHC_06984	TARA_PSW_k99_9495681
Thioclava_annotated_DMKJLJHC_01614	TARA_PSW_k99_9696341
